CountryName,CountryCode,RegionName,RegionCode,Jurisdiction,date,C1M_School closing,C1M_Flag,C2M_Workplace closing,C2M_Flag,C3M_Cancel public events,C3M_Flag,C4M_Restrictions on gatherings,C4M_Flag,C5M_Close public transport,C5M_Flag,C6M_Stay at home requirements,C6M_Flag,C7M_Restrictions on internal movement,C7M_Flag,C8EV_International travel controls,E1_Income support,E1_Flag,E2_Debt/contract relief,E3_Fiscal measures,E4_International support,H1_Public information campaigns,H1_Flag,H2_Testing policy,H3_Contact tracing,H4_Emergency investment in healthcare,H5_Investment in vaccines,H6M_Facial Coverings,H6M_Flag,H7_Vaccination policy,H7_Flag,H8M_Protection of elderly people,H8M_Flag,M1_Wildcard,V1_Vaccine Prioritisation (summary),V2A_Vaccine Availability (summary),V2B_Vaccine age eligibility/availability age floor (general population summary),V2C_Vaccine age eligibility/availability age floor (at risk summary),V2D_Medically/ clinically vulnerable (Non-elderly),V2E_Education,V2F_Frontline workers  (non healthcare),V2G_Frontline workers  (healthcare),V3_Vaccine Financial Support (summary),V4_Mandatory Vaccination (summary),ConfirmedCases,ConfirmedDeaths,MajorityVaccinated,PopulationVaccinated,StringencyIndex_Average,StringencyIndex_Average_ForDisplay,GovernmentResponseIndex_Average,GovernmentResponseIndex_Average_ForDisplay,ContainmentHealthIndex_Average,ContainmentHealthIndex_Average_ForDisplay,EconomicSupportIndex,EconomicSupportIndex_ForDisplay
Germany,DEU,,,NAT_TOTAL,2020-3-13,2.00,0,0.00,,2.00,0,1.00,0,0.00,,1.00,1,0.00,,1.00,0.00,,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,1.00,1,,0,0,,,0,0,0,0,1,0,3062,5,NV,0.00,32.87,32.87,28.91,28.91,33.04,33.04,0.00,0.00
Germany,DEU,,,NAT_TOTAL,2020-3-14,2.00,0,0.00,,2.00,0,1.00,0,0.00,,1.00,1,0.00,,1.00,0.00,,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,1.00,1,,0,0,,,0,0,0,0,1,0,3795,8,NV,0.00,32.87,32.87,28.91,28.91,33.04,33.04,0.00,0.00
Germany,DEU,,,NAT_TOTAL,2020-3-15,2.00,0,0.00,,2.00,0,1.00,0,0.00,,1.00,1,0.00,,1.00,0.00,,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,1.00,1,,0,0,,,0,0,0,0,1,0,4838,12,NV,0.00,32.87,32.87,28.91,28.91,33.04,33.04,0.00,0.00
Germany,DEU,,,NAT_TOTAL,2020-3-16,3.00,0,0.00,,2.00,0,1.00,0,0.00,,1.00,1,0.00,,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,1.00,1,,0,0,,,0,0,0,0,1,0,6012,13,NV,0.00,42.13,42.13,38.80,38.80,38.99,38.99,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2020-3-17,3.00,0,0.00,,2.00,0,1.00,0,0.00,,1.00,1,0.00,,3.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,2.00,0.00,0.00,0.00,,0.00,,1.00,1,,0,0,,,0,0,0,0,1,0,7156,12,NV,0.00,42.13,42.13,38.80,38.80,38.99,38.99,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2020-3-18,3.00,1,0.00,,2.00,0,1.00,0,0.00,,1.00,1,1.00,1,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,1.00,1,,0,0,,,0,0,0,0,1,0,8198,12,NV,0.00,52.31,52.31,41.41,41.41,41.96,41.96,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2020-3-19,3.00,1,0.00,,2.00,0,1.00,0,0.00,,1.00,1,2.00,0,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,1.00,1,,0,0,,,0,0,0,0,1,0,10999,20,NV,0.00,55.09,55.09,42.97,42.97,43.75,43.75,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2020-3-20,3.00,1,0.00,,2.00,1,1.00,0,0.00,,1.00,1,2.00,0,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,1.00,1,,0,0,,,0,0,0,0,1,0,13957,31,NV,0.00,57.87,57.87,44.53,44.53,45.54,45.54,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2020-3-21,3.00,1,0.00,,2.00,1,4.00,0,0.00,,2.00,0,2.00,0,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,1.00,1,,0,0,,,0,0,0,0,1,0,16662,47,NV,0.00,68.06,68.06,50.26,50.26,52.08,52.08,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2020-3-22,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,18610,55,NV,0.00,76.85,76.85,59.37,59.37,62.50,62.50,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2020-3-23,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,0.00,68442949672.71,0.00,2.00,1,1.00,1.00,62997723800.00,156510825.00,0.00,,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,22672,86,NV,0.00,76.85,76.85,59.37,59.37,62.50,62.50,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2020-3-24,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,27436,114,NV,0.00,76.85,76.85,59.37,59.37,62.50,62.50,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2020-3-25,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,31554,149,NV,0.00,76.85,76.85,59.37,59.37,62.50,62.50,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2020-3-26,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,36508,198,NV,0.00,76.85,76.85,59.37,59.37,62.50,62.50,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2020-3-27,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,3100000000.00,0.00,0.00,,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,42288,253,NV,0.00,76.85,76.85,59.37,59.37,62.50,62.50,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2020-3-28,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,48582,325,NV,0.00,76.85,76.85,59.37,59.37,62.50,62.50,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2020-3-29,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,52547,389,NV,0.00,76.85,76.85,59.37,59.37,62.50,62.50,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2020-3-30,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,57298,455,NV,0.00,76.85,76.85,59.37,59.37,62.50,62.50,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2020-3-31,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,0.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,0.00,,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,61913,583,NV,0.00,76.85,76.85,59.37,59.37,62.50,62.50,37.50,37.50
Germany,DEU,,,NAT_TOTAL,2020-4-1,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,1.00,1,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,67366,732,NV,0.00,76.85,76.85,64.06,64.06,64.29,64.29,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-2,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,1.00,1,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,73522,872,NV,0.00,76.85,76.85,64.06,64.06,64.29,64.29,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-3,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,1.00,1,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,79696,1017,NV,0.00,76.85,76.85,64.06,64.06,64.29,64.29,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-4,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,1.00,1,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,85778,1158,NV,0.00,76.85,76.85,64.06,64.06,64.29,64.29,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-5,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,1.00,1,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,91714,1342,NV,0.00,76.85,76.85,64.06,64.06,64.29,64.29,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-6,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,0,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,95391,1434,NV,0.00,76.85,76.85,64.84,64.84,65.18,65.18,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-7,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,0,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,99225,1607,NV,0.00,76.85,76.85,64.84,64.84,65.18,65.18,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-8,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,0,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,103228,1861,NV,0.00,76.85,76.85,64.84,64.84,65.18,65.18,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-9,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,0,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,108202,2107,NV,0.00,76.85,76.85,64.84,64.84,65.18,65.18,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-10,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,0,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,113525,2373,NV,0.00,76.85,76.85,64.84,64.84,65.18,65.18,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-11,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,0,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,117658,2544,NV,0.00,76.85,76.85,64.84,64.84,65.18,65.18,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-12,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,0,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,120479,2673,NV,0.00,76.85,76.85,64.84,64.84,65.18,65.18,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-13,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,0,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,123016,2799,NV,0.00,76.85,76.85,64.84,64.84,65.18,65.18,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-14,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,0,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,125098,2969,NV,0.00,76.85,76.85,64.84,64.84,65.18,65.18,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-15,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,0,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,127584,3254,NV,0.00,76.85,76.85,64.84,64.84,65.18,65.18,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-16,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,0,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,130450,3569,NV,0.00,76.85,76.85,64.84,64.84,65.18,65.18,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-17,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,0,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,133830,3868,NV,0.00,76.85,76.85,64.84,64.84,65.18,65.18,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-18,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,0,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,137439,4110,NV,0.00,76.85,76.85,64.84,64.84,65.18,65.18,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-19,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,0,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,139897,4294,NV,0.00,76.85,76.85,64.84,64.84,65.18,65.18,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-20,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,0,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,141672,4404,NV,0.00,76.85,76.85,64.84,64.84,65.18,65.18,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-21,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,0,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,143457,4598,NV,0.00,76.85,76.85,64.84,64.84,65.18,65.18,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-22,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,0,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,145694,4879,NV,0.00,76.85,76.85,64.84,64.84,65.18,65.18,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-23,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,0,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,148046,5094,NV,0.00,76.85,76.85,64.84,64.84,65.18,65.18,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-24,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,0,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,150383,5321,NV,0.00,76.85,76.85,64.84,64.84,65.18,65.18,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-25,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,0,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,152438,5500,NV,0.00,76.85,76.85,64.84,64.84,65.18,65.18,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-26,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,0,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,154175,5640,NV,0.00,76.85,76.85,64.84,64.84,65.18,65.18,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-27,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,155193,5750,NV,0.00,76.85,76.85,65.62,65.62,66.07,66.07,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-28,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,1.00,1.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,156337,5913,NV,0.00,76.85,76.85,65.62,65.62,66.07,66.07,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-29,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,54269511.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,157641,6115,NV,0.00,76.85,76.85,69.79,69.79,70.83,70.83,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-4-30,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,159119,6288,NV,0.00,76.85,76.85,69.79,69.79,70.83,70.83,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-5-1,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,160758,6481,NV,0.00,76.85,76.85,69.79,69.79,70.83,70.83,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-5-2,3.00,1,2.00,1,2.00,1,4.00,1,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,161703,6575,NV,0.00,76.85,76.85,69.79,69.79,70.83,70.83,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-5-3,3.00,1,2.00,1,2.00,1,4.00,0,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,162496,6649,NV,0.00,75.46,75.46,69.01,69.01,69.94,69.94,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-5-4,2.00,1,2.00,1,2.00,1,4.00,0,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,2023000000.00,2.00,1,3.00,1.00,0.00,545000000.00,2.00,1,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,163175,6692,NV,0.00,71.76,71.76,66.93,66.93,67.56,67.56,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-5-5,2.00,1,2.00,1,2.00,1,4.00,0,0.00,,2.00,0,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,163860,6831,NV,0.00,71.76,71.76,66.93,66.93,67.56,67.56,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-5-6,2.00,1,2.00,1,2.00,1,4.00,0,0.00,,0.00,,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,164807,6996,NV,0.00,66.20,66.20,63.80,63.80,63.99,63.99,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-5-7,2.00,1,2.00,0,2.00,1,4.00,0,0.00,,0.00,,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,166091,7119,NV,0.00,64.35,64.35,62.76,62.76,62.80,62.80,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-5-8,2.00,1,2.00,0,2.00,1,4.00,0,0.00,,0.00,,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,167300,7266,NV,0.00,64.35,64.35,62.76,62.76,62.80,62.80,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-5-9,2.00,1,2.00,0,2.00,1,4.00,0,0.00,,0.00,,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,1,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,168551,7369,NV,0.00,64.35,64.35,62.76,62.76,62.80,62.80,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-5-10,2.00,1,2.00,0,2.00,1,4.00,0,0.00,,0.00,,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,,2.00,1,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,169218,7395,NV,0.00,64.35,64.35,62.76,62.76,62.80,62.80,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-5-11,2.00,1,2.00,0,2.00,1,4.00,0,0.00,,0.00,,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,812000000.00,2.00,1,0.00,,3.00,1,,0,0,,,0,0,0,0,1,0,169575,7417,NV,0.00,64.35,64.35,62.76,62.76,62.80,62.80,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-5-12,2.00,1,2.00,0,2.00,1,4.00,0,0.00,,0.00,,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,1,0.00,,3.00,0,,0,0,,,0,0,0,0,1,0,170508,7533,NV,0.00,64.35,64.35,61.72,61.72,61.61,61.61,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-5-13,2.00,1,2.00,0,2.00,1,4.00,0,0.00,,0.00,,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,1,0.00,,3.00,0,,0,0,,,0,0,0,0,1,0,171306,7634,NV,0.00,64.35,64.35,61.72,61.72,61.61,61.61,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-5-14,2.00,1,2.00,0,2.00,1,4.00,0,0.00,,0.00,,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,1,0.00,,3.00,0,,0,0,,,0,0,0,0,1,0,172239,7723,NV,0.00,64.35,64.35,61.72,61.72,61.61,61.61,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-5-15,2.00,1,2.00,0,2.00,1,4.00,0,0.00,,0.00,,2.00,0,4.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,1,0.00,,3.00,0,,0,0,,,0,0,0,0,1,0,173152,7824,NV,0.00,64.35,64.35,61.72,61.72,61.61,61.61,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-5-16,2.00,1,2.00,0,2.00,1,4.00,0,0.00,,0.00,,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,1,0.00,,3.00,0,,0,0,,,0,0,0,0,1,0,173772,7881,NV,0.00,61.57,61.57,60.16,60.16,59.82,59.82,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-5-17,2.00,1,2.00,0,2.00,1,4.00,0,0.00,,0.00,,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,1,0.00,,3.00,0,,0,0,,,0,0,0,0,1,0,174355,7914,NV,0.00,61.57,61.57,60.16,60.16,59.82,59.82,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-5-18,2.00,1,2.00,0,2.00,1,4.00,0,0.00,,0.00,,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,1,0.00,,3.00,0,,0,0,,,0,0,0,0,1,0,174697,7935,NV,0.00,61.57,61.57,60.16,60.16,59.82,59.82,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-5-19,2.00,0,2.00,0,2.00,1,4.00,0,0.00,,0.00,,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,1,0.00,,2.00,1,,0,0,,,0,0,0,0,1,0,175210,8007,NV,0.00,59.72,59.72,58.07,58.07,57.44,57.44,62.50,62.50
Germany,DEU,,,NAT_TOTAL,2020-5-20,2.00,0,2.00,0,2.00,1,4.00,0,0.00,,0.00,,2.00,0,3.00,2.00,0,1.00,0.00,0.00,2.00,1,3.00,1.00,0.00,0.00,2.00,1,0.00,,2.00,1,,0,0,,,0,0,0,0,1,0,176007,8090,NV,0.00,59.72,59.72,58.07,58.07,57.44,57.44,62.50,62.50
